agent_a_type,agent_b_model,agent_b_llm_size,scenario_key,persona_key,speech_pattern_key,run_type,tts_engine,asr_engine,planned_conditions,observed_conditions,completed_conditions,interrupted_conditions,not_started_conditions,task_success_rate,route_validity_rate,destination_reached_rate,mean_duration_gap_min,mean_turn_count,mean_runtime_sec,mean_constraints_satisfied,mean_constraints_total,evidence_source
userlm,Qwen2.5-7B-Instruct,large,airport_connection,delay_sensitive_traveler,mostly_clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,1,1,1,0,0,0.0,1.0,1.0,4.0,8.0,1941.15,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,airport_connection,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,focused_commuter,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,focused_commuter,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,multi_stop_errand_runner,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,airport_connection,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,risk_averse_novice,clean,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,4.0,11.0,3016.16,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,accessibility_rider,severe_channel,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,3.0,13.0,1908.78,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,3.0,13.0,1032.47,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,crowd_averse_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,crowded_event_exit,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,3.0,9.0,1600.0,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,3,3,1,2,0,1.0,1.0,1.0,3.0,11.0,1061.3,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,delay_sensitive_traveler,severe_channel,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,crowded_event_exit,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,focused_commuter,clean,audio_variant,piper,faster_whisper,5,2,0,2,3,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,focused_commuter,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,multi_stop_errand_runner,severe_channel,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,1,1,0,0,0.0,0.0,0.0,,7.0,44.54,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,piper,vosk,3,3,1,2,0,0.0,0.0,0.0,,7.0,43.38,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,crowded_event_exit,risk_averse_novice,hesitant,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,hospital_appointment,accessibility_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,hospital_appointment,crowd_averse_rider,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,hospital_appointment,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,734.16,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,hospital_appointment,focused_commuter,hesitant,audio_variant,piper,faster_whisper,1,1,1,0,0,0.0,1.0,1.0,3.0,8.0,699.53,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,hospital_appointment,multi_stop_errand_runner,clean,audio_variant,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,3.0,11.0,798.75,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,hospital_appointment,risk_averse_novice,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,late_event,accessibility_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,late_event,crowd_averse_rider,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,late_event,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,late_event,focused_commuter,hesitant,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,late_event,multi_stop_errand_runner,clean,audio_variant,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,730.79,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,late_event,risk_averse_novice,mostly_clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,accessibility_rider,mostly_clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,1518.41,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,13.0,857.98,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,crowd_averse_rider,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,20.0,2254.27,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,3,3,1,2,0,0.0,1.0,1.0,0.0,20.0,1217.11,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,midday_transfer,focused_commuter,clean,audio_variant,piper,faster_whisper,1,1,1,0,0,0.0,1.0,1.0,0.0,13.0,2388.84,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,focused_commuter,clean,audio_variant,piper,faster_whisper,3,3,1,2,0,0.0,1.0,1.0,0.0,13.0,1135.94,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,focused_commuter,clean,audio_variant,piper,vosk,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,focused_commuter,hesitant,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,multi_stop_errand_runner,mostly_clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,midday_transfer,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,1,1,0,0,0.0,0.0,0.0,,5.0,26.62,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,risk_averse_novice,severe_channel,audio_variant,piper,vosk,3,3,1,2,0,0.0,0.0,0.0,,5.0,33.77,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,midday_transfer,risk_averse_novice,mostly_clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,accessibility_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,crowd_averse_rider,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,crowd_averse_rider,clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,1881.75,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,crowd_averse_rider,clean,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,crowd_averse_rider,hesitant,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,crowd_averse_rider,severe_channel,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,crowd_averse_rider,mostly_clean,audio_variant,piper,faster_whisper,2,0,0,0,2,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,15.0,2371.67,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,15.0,1020.38,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,delay_sensitive_traveler,clean,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,audio_variant,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,20.0,2629.66,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,1593.35,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,19.0,3144.23,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,piper,vosk,1,1,1,0,0,0.0,0.0,0.0,,13.0,81.41,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,audio_variant,piper,vosk,28,27,7,20,1,0.42857142857142855,1.0,1.0,0.0,16.0,789.3985714285715,2.5714285714285716,2.5714285714285716,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,piper,faster_whisper,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,864.5,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,multi_stop_errand_runner,clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,risk_averse_novice,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,risk_averse_novice,clean,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,risk_averse_novice,mostly_clean,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,risk_averse_novice,hesitant,audio_variant,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,morning_peak_cross_city,risk_averse_novice,severe_channel,audio_variant,piper,faster_whisper,2,1,0,1,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,multi_destination_errands,accessibility_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,multi_destination_errands,crowd_averse_rider,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,multi_destination_errands,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,1,1,0,0,0.0,1.0,0.0,17.0,11.0,683.3,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,multi_destination_errands,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,multi_destination_errands,multi_stop_errand_runner,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,multi_destination_errands,risk_averse_novice,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,accessibility_rider,hesitant,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,airport_connection,crowd_averse_rider,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,4.0,9.0,1435.94,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
